Name,"Flour, white, all purpose, per lb. (453.6 gm)","Rice, white, long grain, uncooked, per lb. (453.6 gm)","Spaghetti and macaroni, per lb. (453.6 gm)","Bread, white, pan, per lb. (453.6 gm)","Bread, French, per lb. (453.6 gm)","Bread, whole wheat, pan, per lb. (453.6 gm)","Cookies, chocolate chip, per lb. (453.6 gm)","Crackers, soda, salted, per lb. (453.6 gm)","Ground chuck, 100% beef, per lb. (453.6 gm)","Ground beef, 100% beef, per lb. (453.6 gm)","Ground beef, lean and extra lean, per lb. (453.6 gm)","Chuck roast, USDA Choice, bone-in, per lb. (453.6 gm)","Chuck roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Chuck roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, USDA Choice, boneless, per lb. (453.6 gm)","Round roast, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Rib roast, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, T-Bone, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, rib eye, USDA Choice, boneless, per lb. (453.6 gm)","Short ribs, any primal source, bone-in, per lb. (453.6 gm)","Beef for stew, boneless, per lb. (453.6 gm)","Steak, round, USDA Choice, boneless, per lb. (453.6 gm)","Steak, round, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, bone-in, per lb. (453.6 gm)","Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)","Steak, sirloin, USDA Choice, boneless, per lb. (453.6 gm)","Bacon, sliced, per lb. (453.6 gm)","Chops, center cut, bone-in, per lb. (453.6 gm)","Chops, boneless, per lb. (453.6 gm)","Ham, rump or shank half, bone-in, smoked,per lb. (453.6 gm)","Ham, boneless, excluding canned, per lb. (453.6 gm)","Ham, canned, 3 or 5 lbs, per lb. (453.6 gm)","Shoulder picnic, bone-in, smoked, per lb. (453.6 gm)","Sausage, fresh, loose, per lb. (453.6 gm)","Frankfurters, all meat or all beef, per lb. (453.6 gm)","Bologna, all beef or mixed, per lb. (453.6 gm)","Lamb and mutton, bone-in, per lb. (453.6 gm)","Chicken, fresh, whole, per lb. (453.6 gm)","Chicken breast, bone-in, per lb. (453.6 gm)","Chicken legs, bone-in, per lb. (453.6 gm)","Turkey, frozen, whole, per lb. (453.6 gm)","Tuna, light, chunk, per lb. (453.6 gm)","Eggs, grade A, large, per doz.","Eggs, grade AA, large, per doz.","Milk, fresh, whole, fortified, per 1/2 gal. (1.9 lit)","Milk, fresh, whole, fortified, per gal. (3.8 lit)","Milk, fresh, low fat, per 1/2 gal. (1.9 lit)","Milk, fresh, low fat, per gal. (3.8 lit)","Butter, salted, grade AA, stick, per lb. (453.6 gm)","Yogurt, natural, fruit flavored, per 8 oz. (226.8 gm)","American processed cheese, per lb. (453.6 gm)","Cheddar cheese, natural, per lb. (453.6 gm)","Ice cream, prepackaged, bulk, regular, per 1/2 gal. (1.9 lit)","Apples, Red Delicious, per lb. (453.6 gm)","Bananas, per lb. (453.6 gm)","Oranges, Navel, per lb. (453.6 gm)","Oranges, Valencia, per lb. (453.6 gm)","Grapefruit, per lb. (453.6 gm)","Lemons, per lb. (453.6 gm)","Pears, Anjou, per lb. (453.6 gm)","Peaches, per lb. (453.6 gm)","Strawberries, dry pint, per 12 oz. (340.2 gm)","Grapes, Thompson Seedless, per lb. (453.6 gm)","Cherries, per lb. (453.6 gm)","Potatoes, white, per lb. (453.6 gm)","Lettuce, iceberg, per lb. (453.6 gm)","Tomatoes, field grown, per lb. (453.6 gm)","Cabbage, per lb. (453.6 gm)","Celery, per lb. (453.6 gm)","Carrots, short trimmed and topped, per lb. (453.6 gm)","Onions, dry yellow, per lb. (453.6 gm)","Peppers, sweet, per lb. (453.6 gm)","Cucumbers, per lb. (453.6 gm)","Broccoli, per lb. (453.6 gm)","Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml)","Apple Sauce, any variety, all sizes, per lb. (453.6 gm)","Peaches, any variety, all sizes, per lb. (453.6 gm)","Potatoes, frozen, French fried, per lb. (453.6 gm)","Corn, canned, any style, all sizes, per lb. (453.6 gm)","Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm)","Beans, dried, any type, all sizes, per lb. (453.6 gm)","Sugar, white, all sizes, per lb. (453.6 gm)","Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm)","Margarine, stick, per lb. (453.6 gm)","Margarine, soft, tubs, per lb. (453.6 gm)","Shortening, vegetable oil blends, per lb. (453.6 gm)","Peanut butter, creamy, all sizes, per lb. (453.6 gm)","Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml)","Cola, nondiet, per 2 liters (67.6 oz)","Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm)","Coffee, instant, plain, regular, all sizes, per lb. (453.6 gm)","Potato chips, per 16 oz.","Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml)","Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz)","Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz)",Fuel oil #2 per gallon (3.785 liters),Utility (piped) gas - 40 therms,Electricity per KWH,Utility (piped) gas - 100 therms,Utility (piped) gas per therm,Electricity per 500 KWH,"Gasoline, leaded regular (cost per gallon/3.8 liters)","Gasoline, unleaded regular, per gallon/3.785 liters","Gasoline, unleaded midgrade, per gallon/3.785 liters","Gasoline, unleaded premium, per gallon/3.785 liters","Automotive diesel fuel, per gallon/3.785 liters","Gasoline, all types, per gallon/3.785 liters","All uncooked ground beef, per lb. (453.6 gm)","All Uncooked Beef Roasts, per lb. (453.6 gm)","All Uncooked Beef Steaks, per lb. (453.6 gm)","All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm)","All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","All Pork Chops, per lb. (453.6 gm)","All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm)","Chicken breast, boneless, per lb. (453.6 gm)","Lettuce, romaine, per lb. (453.6 gm)"
"Mar
2006",0.326,0.534,0.884,1.04,,1.363,2.693,,2.568,2.251,2.936,,3.177,3.219,3.659,3.883,,,,,3.345,4.014,3.942,,5.268,6.113,3.396,3.433,3.634,1.98,3.107,,,,,2.257,,1.047,,1.29,1.209,,1.302,,,3.161,,,3.08,,3.836,4.365,3.782,0.935,0.508,0.888,,1.052,1.419,1.052,2.049,1.817,1.864,,0.517,0.815,1.649,,,,,,,1.358,1.895,,,,,,0.784,0.471,0.454,0.866,1.04,,1.739,,1.118,3.301,,3.517,1.126,,7.625,2.429,58.611,0.109,133.571,1.335,57.156,,2.401,2.499,2.603,2.672,2.444,2.749,3.699,5.106,2.929,2.287,3.215,1.992,3.295,1.383
"Apr
2006",0.32,0.538,0.837,1.072,,1.37,2.608,,2.599,2.228,2.95,,3.077,3.287,3.564,3.712,,,,,3.403,3.995,3.996,,5.323,5.991,3.343,3.348,3.615,1.966,3.091,,,,,2.264,,1.054,,1.253,1.111,,1.283,,,3.123,,,2.794,,3.814,4.379,3.622,0.958,0.508,0.876,,1.029,1.384,1.089,,1.708,1.757,,0.522,0.869,1.573,,,,,,,1.367,1.911,,,,,,0.799,0.48,0.464,0.859,1.025,,1.698,,1.097,3.292,,3.457,1.112,,7.935,2.526,56.437,0.109,127.868,1.278,57.27,,2.757,2.857,2.967,2.834,2.801,2.735,3.645,5.085,2.922,2.255,3.168,2.059,3.308,1.476
"May
2006",0.331,0.549,0.849,1.086,,1.375,2.797,,2.508,2.24,2.908,,3.171,3.08,3.494,3.555,,,,,3.345,3.89,3.921,,5.242,6.048,3.309,3.288,3.63,1.814,3.065,,,,,2.356,,1.034,2.053,1.231,1.084,,1.206,,,3.066,,,2.966,,3.701,4.284,3.674,1.021,0.514,0.99,,1.091,1.451,1.163,,1.734,2.395,,0.533,0.967,1.543,,,,,1.638,,1.373,1.912,,,,,,0.828,0.499,0.472,0.872,1.083,,1.728,,1.082,3.349,,3.604,1.119,,7.348,2.572,56.179,0.11,126.823,1.263,57.462,,2.947,3.041,3.169,3.003,2.993,2.714,3.58,5.03,2.829,2.245,3.119,1.985,3.236,1.476
"Jun
2006",0.336,0.549,0.837,1.074,,1.389,3.021,,2.543,2.237,2.906,,3.118,3.078,3.521,3.652,,,,,3.186,3.927,3.922,,4.891,6.168,3.399,3.305,3.526,1.824,3.131,,,,,2.35,,1.055,2.057,1.183,1.128,,1.242,,,3.001,,,2.896,,3.526,4.234,3.861,1.053,0.511,1.119,,1.128,1.441,1.213,1.609,1.65,2.478,,0.541,0.848,1.457,,,,,1.695,,1.432,1.886,,,,,,0.839,0.504,0.478,0.886,1.089,,1.742,,1.12,3.158,,3.369,1.094,,7.998,2.566,54.006,0.118,121.623,1.21,59.457,,2.917,3.014,3.139,2.995,2.963,2.709,3.603,5.021,2.78,2.265,3.14,1.993,3.277,1.32
"Jul
2006",0.339,0.561,0.854,1.071,,1.415,3.074,,2.459,2.147,2.887,,3.052,3.064,3.525,3.614,,,,,3.167,3.846,3.888,,4.786,6.065,3.508,3.31,3.551,1.889,3.191,,,,,2.266,,1.04,2.134,1.205,1.13,,1.213,,,3.083,,,2.794,,3.581,4.315,3.627,1.146,0.508,1.27,0.931,1.168,1.438,,1.388,1.759,2.534,,0.556,0.783,1.479,,,,,1.768,,1.511,1.94,,,,,,0.834,0.505,0.482,0.878,1.118,,1.731,,1.13,3.154,,3.467,1.154,,7.349,2.597,54.146,0.118,121.795,1.213,59.621,,2.999,3.101,3.219,3.007,3.046,2.66,3.585,5.005,2.71,2.343,3.167,2.009,3.209,1.237
"Aug
2006",0.341,0.565,0.863,1.088,,1.386,3.091,,2.543,2.213,2.9,,3.143,3.051,3.556,3.606,,,,,3.263,3.934,3.934,,5.18,6.182,3.559,3.312,3.555,1.9,3.228,,,,,2.227,,1.048,2.188,1.228,1.106,,1.244,,,3.019,,,2.814,,3.654,4.261,3.602,1.235,0.492,,0.995,1.197,1.54,,1.326,1.804,1.821,,0.572,0.864,1.488,0.561,,,,1.713,,1.521,1.989,,,,,,0.838,0.516,0.491,0.865,1.1,,1.661,,1.1,3.196,,3.544,1.083,,7.969,2.649,54.428,0.118,122.39,1.22,59.565,,2.985,3.09,3.207,3.097,3.033,2.698,3.602,5.104,2.769,2.348,3.17,2,3.357,1.359
"Sep
2006",0.341,0.55,0.878,1.083,,1.408,3.041,,2.508,2.202,2.962,,3.166,3.101,3.552,3.508,,,,,3.297,3.976,3.959,,4.999,5.901,3.552,3.383,3.592,1.918,3.239,,,,,2.315,,1.063,2.094,1.242,1.151,,1.254,,,3.049,,,2.776,,3.756,4.215,3.717,1.256,0.479,1.483,1.077,1.228,1.65,,1.485,2.019,1.846,,0.563,0.953,1.908,0.6,,,,1.71,,1.689,2.013,,,,,,0.848,0.515,0.491,0.865,1.11,,1.713,,1.122,3.173,,3.533,1.155,,7.444,2.531,55.291,0.118,124.363,1.239,59.568,,2.589,2.692,2.819,2.914,2.637,2.713,3.599,5.055,2.824,2.366,3.185,2.068,3.397,1.43
"Oct
2006",0.321,0.568,0.86,1.097,,1.427,3.012,,2.542,2.206,2.912,,3.2,3.169,3.555,3.7,,,,,3.341,4.121,4.042,,4.968,5.796,3.61,3.216,3.599,1.965,3.131,,,,,2.242,,1.038,2.148,1.222,1.149,,1.257,,,3.064,,,2.981,,3.63,4.245,3.855,1.138,0.489,1.423,,1.235,1.775,,,2.405,2.23,,0.545,0.873,2.188,0.585,,,,2.08,,1.409,2.015,,,,,,0.849,0.512,0.483,0.87,1.126,,1.726,,1.17,3.138,,3.494,1.094,,8.013,2.396,51.673,0.112,115.42,1.148,58.332,,2.272,2.37,2.493,2.646,2.319,2.71,3.674,5.091,2.868,2.397,3.1,2.053,3.28,1.41
"Nov
2006",0.317,0.555,0.868,1.143,,1.594,2.851,,2.564,2.206,2.973,,3.234,3.299,3.598,3.806,,,,,3.376,4.106,3.931,,5.083,5.766,3.444,3.168,3.56,1.904,3.169,,,,,2.256,,1.049,2.218,1.21,0.973,,1.354,,,2.985,,,2.866,,3.712,3.988,3.875,1.089,0.498,1.2,,1.099,1.754,1.224,,2.312,2.536,,0.517,0.85,1.784,0.595,,,,1.955,,1.389,2.16,,,,,,0.838,0.513,0.485,0.893,1.139,,1.648,,1.165,3.158,,3.399,1.119,,7.667,2.375,55.279,0.11,125.046,1.252,57.532,,2.241,2.342,2.459,2.652,2.287,2.727,3.679,5.094,2.962,2.35,3.095,1.976,3.288,1.429
"Dec
2006",0.318,0.555,0.887,1.137,,1.62,2.913,,2.606,2.259,2.952,,3.118,3.209,3.586,3.747,,,,,3.342,3.987,4.024,,4.952,5.791,3.458,3.153,3.456,1.892,3.087,,,,,2.297,,1.057,2.174,1.233,0.991,,1.543,,,3.004,,,2.892,,3.605,4.015,3.901,1.027,0.499,0.958,,0.974,1.662,1.238,,2.899,2.891,,0.517,0.896,1.639,0.603,,,,1.89,,1.46,2.232,,,,,,0.842,0.506,0.483,0.875,1.144,,1.72,,1.142,3.113,,3.409,1.08,,9.292,2.46,56.661,0.11,128.263,1.285,57.738,,2.334,2.432,2.55,2.727,2.38,2.74,3.602,5.082,2.954,2.317,3.036,1.969,3.284,1.455
"Jan
2007",0.346,0.563,0.856,1.153,,1.605,2.868,,2.63,2.185,2.934,,3.198,3.066,3.8,3.789,,,,,3.326,4.055,4.009,,5.172,5.786,3.51,3.172,3.482,1.823,3.132,,,,,2.373,,1.033,2.135,1.222,1.103,,1.549,,,3.067,,,3.002,,3.771,4.059,4.032,1.034,0.505,1.092,,0.94,1.71,1.24,,2.539,2.591,,0.517,0.926,1.621,0.61,,,,1.905,,1.828,2.314,,,,,,0.866,0.519,0.504,0.924,1.149,,1.771,,1.202,3.288,,3.359,1.134,,7.56,2.368,55.986,0.113,126.568,1.265,59.043,,2.274,2.372,2.501,2.645,2.321,2.73,3.647,5.112,2.98,2.301,3.037,2.015,3.274,1.612
"Feb
2007",0.356,0.554,0.895,1.168,,1.64,2.645,,2.639,2.304,3.001,,3.286,3.343,3.94,3.807,,,,,3.431,4.16,4.066,,5.05,5.83,3.566,3.141,3.479,1.821,3.054,,,,,2.285,,1.039,2.268,1.266,1.136,,1.746,,,3.083,,,3.006,,3.705,4.013,4.019,1.072,0.507,1.375,,0.901,1.948,1.232,1.685,2.609,1.989,,0.514,0.92,1.644,0.665,1.283,,,2.119,,1.72,2.414,,,,,,0.854,0.514,0.496,0.931,1.179,,1.769,,1.191,3.456,,3.424,1.099,,9.394,2.425,55.977,0.113,126.488,1.267,59.047,,2.285,2.389,2.509,2.612,2.333,2.776,3.779,5.129,2.967,2.245,3.049,1.972,3.259,1.817
"Mar
2007",0.357,0.548,0.91,1.161,,1.654,2.678,,2.628,2.292,3.049,,3.187,3.357,3.897,3.723,,,,,3.517,4.213,4.078,,5.334,6.017,3.464,3.265,3.547,1.89,3.191,,,,,2.266,,1.064,2.242,1.294,1.079,,1.634,,,3.072,,,2.979,,3.769,4.082,3.969,1.068,0.51,1.301,,0.92,1.845,1.245,1.774,2.289,1.763,,0.518,0.915,1.555,0.689,,,,2.182,,1.458,2.463,,,,,,0.871,0.518,0.503,0.961,1.202,,1.716,,1.215,3.475,,3.485,1.158,,7.723,2.505,57.001,0.113,128.906,1.291,59.297,,2.592,2.69,2.818,2.744,2.639,2.809,3.727,5.291,2.99,2.333,3.138,2.005,3.337,1.631
"Apr
2007",0.354,0.556,0.928,1.201,,1.637,2.681,,2.676,2.254,3.069,,3.45,3.419,3.921,3.943,,,,,3.488,4.126,4.289,,5.533,5.982,3.496,3.226,3.59,1.699,3.143,,,,,2.405,,1.115,2.322,1.28,1.081,,1.616,,,3.135,,,2.857,,3.73,4.032,3.794,1.104,0.517,1.243,,0.888,1.791,1.283,,1.717,1.957,,0.529,0.986,1.63,0.651,0.921,,,2.352,,1.541,2.517,,,,,,0.905,0.508,0.487,0.94,1.195,,1.746,,1.204,3.437,,3.482,1.11,,9.529,2.555,56.763,0.113,128.324,1.284,59.175,,2.86,2.964,3.093,2.916,2.909,2.824,3.895,5.411,2.952,2.235,3.152,1.998,3.371,1.545
"May
2007",0.351,0.544,0.862,1.192,,1.698,2.685,,2.766,2.307,3.125,,3.346,3.483,3.873,3.911,,,,,3.577,4.134,4.087,,5.541,6.402,3.651,3.277,3.705,1.829,3.123,,,,,2.411,,1.118,2.312,1.298,1.146,,1.504,,,3.259,,,3.058,,3.739,3.976,3.876,1.112,0.503,1.268,,0.917,1.751,1.339,,1.862,2.748,,0.53,0.879,1.685,0.61,,,,2.226,,1.412,2.456,,,,,,0.945,0.513,0.494,0.999,1.188,,1.742,,1.267,3.308,,3.511,1.144,,7.34,2.567,57.327,0.115,128.872,1.288,59.779,,3.13,3.229,3.348,2.912,3.176,2.869,3.828,5.413,2.979,2.192,3.194,2.038,3.486,1.504
"Jun
2007",0.35,0.529,0.878,1.193,,1.735,2.67,,2.739,2.333,3.061,,3.351,3.395,3.753,3.973,,,,,3.543,4.124,4.081,,5.4,6.162,3.657,3.333,3.694,1.795,3.118,,,,,2.469,,1.134,2.251,1.332,1.223,,1.373,,,3.427,,,3.077,,3.629,3.981,3.879,1.13,0.512,1.321,,0.97,1.766,1.327,1.714,1.781,2.035,3.505,0.538,0.856,1.51,0.581,0.829,0.805,,2.219,,1.373,2.512,,,,,,0.959,0.521,0.503,1.047,1.192,,1.736,,1.178,3.407,,3.473,1.111,,9.406,2.561,57.835,0.122,129.922,1.299,61.568,,3.052,3.16,3.281,2.903,3.1,2.855,3.802,5.314,3.03,2.309,3.229,2.095,3.513,1.425
"Jul
2007",0.353,0.547,0.893,1.209,,1.75,2.748,,2.734,2.366,3.103,,3.303,3.337,3.775,3.961,,,,,3.56,4.244,4.064,,5.522,5.745,3.723,3.511,3.694,1.824,3.146,,,,,2.427,,1.13,2.379,1.334,1.222,,1.502,,,3.736,,,3.064,,3.757,4.292,3.825,1.184,0.509,,1.078,0.979,1.765,,1.45,1.667,1.778,3.114,0.545,0.849,1.486,0.586,,0.778,,1.953,,1.475,2.538,,,,,,0.968,0.522,0.503,1.026,1.217,,1.764,,1.239,3.529,,3.512,1.133,,7.179,2.621,57.018,0.122,127.919,1.279,61.562,,2.961,3.083,3.2,2.934,3.013,2.843,3.76,5.269,3.053,2.385,3.269,2.038,3.509,1.344
"Aug
2007",0.355,0.551,0.868,1.21,,1.714,2.65,,2.695,2.395,3.094,,3.347,3.332,3.828,3.947,,,,,3.554,4.09,4.032,,5.523,6.05,3.798,3.348,3.661,1.848,3.14,,,,,2.503,,1.145,2.339,1.304,1.229,,1.634,,,3.807,,,3.164,,3.972,4.411,3.895,1.194,0.506,1.5,1.108,0.992,1.796,,1.303,1.83,1.701,,0.522,0.879,1.485,0.571,0.751,0.776,,1.816,,1.542,2.568,,,,,,0.969,0.518,0.498,1.03,1.201,,1.76,,1.249,3.497,,3.608,1.103,,9.528,2.634,54.913,0.121,122.701,1.226,61.368,,2.782,2.902,3.018,2.934,2.833,2.868,3.795,5.252,3.072,2.369,3.207,2.001,3.589,1.373
"Sep
2007",0.36,0.546,0.871,1.212,,1.701,2.671,,2.744,2.372,3.142,,3.383,3.506,3.802,3.928,,,,,3.525,4.151,4.156,,5.559,6.131,3.784,3.311,3.601,1.897,3.158,,,,,2.485,,1.142,2.253,1.356,1.216,,1.825,,,3.841,,,3.137,,4.051,4.479,3.897,1.178,0.505,1.503,1.066,1.032,1.819,,1.45,2.004,1.612,,0.52,0.927,1.496,0.568,0.78,0.782,,1.887,,1.536,2.59,,,,,,0.988,0.518,0.498,1.054,1.204,,1.829,,1.233,,,3.558,1.139,,7.399,2.706,54.195,0.121,120.904,1.207,61.457,,2.789,2.907,3.021,2.994,2.839,2.896,3.83,5.341,3.068,2.352,3.151,1.98,3.528,1.494
"Oct
2007",0.355,0.555,0.849,1.274,,1.771,2.696,,2.705,2.26,3.092,,3.189,3.486,3.593,3.732,,,,,3.596,4.044,4.091,,5.591,5.74,3.883,3.231,3.706,1.844,3.175,,,,,2.532,,1.135,2.285,1.304,1.241,,1.771,,,3.838,,,3.102,,4.158,4.521,3.942,1.083,0.508,1.542,1.043,1.144,2.015,,,2.284,2.114,,0.517,1.066,1.649,0.626,,,,2.08,,1.749,2.574,,,,,,0.974,0.513,0.494,1.093,1.23,,1.846,,1.243,,,3.637,1.111,,9.538,2.808,54.705,0.117,122.11,1.219,60.885,,2.793,2.905,3.037,3.133,2.843,2.893,3.693,5.254,3.041,2.304,3.163,2.079,3.421,1.571
"Nov
2007",0.388,0.544,0.844,1.235,,1.784,2.748,,2.738,2.289,3.109,,3.332,3.426,3.764,3.924,,,,,3.481,3.935,4.217,,5.898,5.906,3.656,3.314,3.558,1.959,3.1,,,,,2.661,,1.161,2.287,1.372,1.113,,1.862,,,3.904,,,2.987,,3.884,4.468,4.225,1.103,0.515,1.079,,0.982,2.029,1.246,,2.779,2.721,,0.527,0.988,1.851,0.606,,0.753,,2.198,,1.741,2.561,,,,,,0.996,0.51,0.483,1.034,1.187,,1.862,,1.259,3.607,,3.667,1.141,,7.978,3.169,56.757,0.115,127.507,1.273,60.418,,3.069,3.176,3.307,3.422,3.118,2.912,3.797,5.345,2.946,2.29,3.153,2.048,3.459,1.757
"Dec
2007",0.398,0.551,0.846,1.28,,1.809,2.719,,2.702,2.234,3.068,,3.352,3.395,3.721,3.861,,,,,3.501,4.043,4.097,,5.704,5.907,3.688,3.378,3.528,1.983,3.035,,,,,2.52,,1.166,2.31,1.36,1.01,,2.099,,,3.87,,,2.983,,3.905,4.445,4.081,1.121,0.525,0.905,,0.906,2.048,1.272,,3.069,,,0.52,0.949,2.147,0.613,,0.75,,2.187,,1.655,2.528,,,,,,1.005,0.503,0.48,1.008,1.244,,1.882,,1.284,3.685,,3.646,1.096,,10.035,3.247,57.088,0.115,128.131,1.281,60.52,,3.02,3.123,3.264,3.423,3.069,2.871,3.766,5.287,2.931,2.256,3.153,2.018,3.376,1.775
"Jan
2008",0.421,0.568,1.017,1.281,,1.812,2.642,,2.725,2.328,3.129,,3.286,3.371,3.711,3.923,,,,,3.572,3.984,4.071,,5.735,5.818,3.652,3.314,3.608,1.907,3.041,,,,,2.602,,1.163,2.321,1.355,1.207,,2.175,,,3.871,,,3.083,,3.994,4.623,4.14,1.161,0.521,0.905,,0.854,2.025,1.272,,3.024,3.411,,0.525,0.95,2.032,0.626,,0.78,,2.166,,1.733,2.544,,,,,,1.014,0.519,0.495,1.094,1.198,,1.942,,1.278,,,3.53,1.157,,8.152,3.337,57.151,0.116,128.011,1.278,61.275,,3.047,3.154,3.291,3.413,3.096,2.902,3.76,5.291,2.989,2.235,3.162,2.057,3.392,1.724
"Feb
2008",0.455,0.583,1.104,1.321,,1.884,2.682,,2.791,2.381,3.161,,3.317,3.333,3.854,3.878,,,,,3.661,4.123,4.156,,5.617,5.905,3.62,3.358,3.481,1.798,3.039,,,,,2.602,,1.159,2.364,1.391,1.23,,2.168,,,3.869,,,3.056,,4.059,4.611,4.041,1.176,0.54,0.887,,0.898,1.951,1.246,1.825,2.821,2.219,,0.531,0.895,1.735,0.583,,0.777,,2.33,,1.639,2.529,,,,,,1.072,0.513,0.493,1.121,1.226,,1.963,,1.362,,,3.759,1.119,,9.998,3.338,58.628,0.116,131.301,1.31,61.19,,3.033,3.144,3.272,3.45,3.083,2.946,3.794,5.276,3.006,2.177,3.109,1.986,3.48,1.682
"Mar
2008",0.489,0.584,1.079,1.35,,1.873,2.734,,2.832,2.293,3.157,,3.45,3.497,3.858,3.968,,,,,3.733,4.071,4.127,,5.821,5.947,3.623,3.326,3.533,1.873,3.074,,,,,2.613,,1.168,2.377,1.387,1.151,,2.203,,,3.781,,,2.976,,4.008,4.572,4.095,1.209,0.597,0.898,,0.859,1.919,1.319,1.847,2.073,1.936,,0.542,0.873,1.835,0.587,,0.768,,2.71,,1.574,2.543,,,,,,1.059,0.504,0.482,1.095,1.264,,1.944,,1.364,,,3.771,1.169,,8.204,3.699,60.477,0.116,135.891,1.358,61.39,,3.258,3.365,3.502,3.918,3.307,2.966,3.873,5.333,3.076,2.198,3.147,1.995,3.372,1.587
"Apr
2008",0.518,0.608,1.118,1.373,,1.92,2.78,,2.829,2.323,3.154,,3.234,3.252,3.763,3.887,,,,,3.676,4.088,4.191,,5.539,5.699,3.554,3.307,3.613,1.877,3.149,,,,,2.64,,1.176,2.414,1.358,1.17,,2.069,,,3.799,,,3.189,,3.876,4.592,4.204,1.205,0.627,0.931,,0.883,1.968,1.359,,1.777,2.282,,0.546,0.902,1.773,0.595,,0.768,,2.346,,1.737,2.559,,,,,,1.088,0.517,0.498,1.155,1.335,,1.98,,1.329,,,3.885,1.124,,9.809,3.875,63.244,0.118,142.727,1.427,62.149,,3.441,3.549,3.69,4.131,3.491,2.953,3.73,5.283,3.02,2.264,3.156,2.075,3.502,1.557
"May
2008",0.534,0.704,1.101,1.37,,1.973,2.87,,2.798,2.313,3.176,,3.357,3.355,3.841,3.966,,,,,3.792,4.178,4.158,,5.71,5.999,3.637,3.46,3.684,2.014,3.144,,,,,2.614,,1.194,2.392,1.388,1.258,,1.93,,,3.76,,,3.259,,3.938,4.397,4.076,1.254,0.63,1.008,,0.907,2.004,1.282,,1.831,2.53,,0.562,0.868,1.675,0.625,,0.793,,2.395,,1.652,2.534,,,,,,1.167,0.521,0.494,1.151,1.313,,1.998,,1.319,,,3.837,1.162,,8.119,4.185,66.368,0.12,150.492,1.505,62.952,,3.764,3.875,4.003,4.445,3.813,2.964,3.825,5.359,3.108,2.281,3.268,2.135,3.452,1.581
"Jun
2008",0.529,0.753,1.117,1.373,,1.982,2.875,,2.835,2.269,3.198,,3.55,3.406,3.848,3.927,,,,3.465,3.788,4.278,4.153,,5.693,5.928,3.655,3.483,3.892,1.987,3.173,,,,,2.518,,1.181,2.424,1.411,1.238,,1.92,,,3.773,,,,,3.929,4.54,4.068,1.362,0.633,1.136,,1.005,2.157,1.367,1.707,1.908,2.062,3.716,0.598,0.86,1.814,0.669,,0.868,,2.427,,1.6,2.528,,,,,,1.206,0.525,0.495,1.149,1.367,,2.035,,1.324,,,4.062,1.151,,10.926,4.589,69.348,0.128,157.626,1.578,65.068,,4.065,4.172,4.319,4.788,4.115,3.008,3.891,5.408,3.104,2.255,3.374,2.145,3.403,1.59
"Jul
2008",0.544,0.795,1.148,1.384,,1.933,2.993,,2.785,2.258,3.228,,3.586,3.498,4.071,4.034,,,,3.552,3.751,4.229,4.359,,5.796,5.95,3.605,3.638,3.861,1.951,3.232,,,,,2.477,,1.191,2.392,1.417,1.27,,2.011,,,3.961,,,,,4.182,4.705,4.169,1.452,0.627,1.291,0.974,1.051,2.143,1.384,1.506,1.88,1.875,3.723,0.672,0.875,1.713,0.708,,0.801,,2.629,,1.67,2.503,,,,,,1.228,0.525,0.496,1.223,1.445,,2.004,,1.321,,,4.159,1.177,,8.551,4.649,74.245,0.131,169.907,1.703,66.553,,4.09,4.206,4.35,4.794,4.142,2.987,3.988,5.507,3.123,2.33,3.412,2.184,3.42,1.609
